# TF Coordinate Frame ID: camera_rgb_optical_frame(data: camera_rgb_optical_frame)
1493986669.070177 -0.141155 1.127679 -0.240912 0.026160 0.799973 -0.357749 0.481014
1493986669.170252 -0.143656 1.128868 -0.241348 0.028465 0.811502 -0.362826 0.457178
1493986669.370194 -0.141589 1.126232 -0.248015 0.030638 0.836419 -0.364281 0.408367
1493986669.504184 -0.135141 1.123540 -0.259517 0.028874 0.849886 -0.370140 0.373974
1493986669.538172 -0.133706 1.123284 -0.259176 0.029490 0.853400 -0.371018 0.364944
1493986669.604186 -0.130394 1.122965 -0.263247 0.029633 0.860007 -0.372612 0.347375
1493986669.838171 -0.112298 1.106868 -0.280310 0.030515 0.876225 -0.386822 0.285775
1493986669.970182 -0.112239 1.102712 -0.285781 0.027908 0.884393 -0.389317 0.255934
1493986670.004173 -0.110284 1.104320 -0.286903 0.028178 0.886088 -0.390370 0.248325
1493986670.072180 -0.110304 1.103864 -0.290308 0.028403 0.887970 -0.394707 0.234327
1493986670.304182 -0.110168 1.092718 -0.297209 0.026146 0.898028 -0.398026 0.185574
1493986670.338210 -0.110187 1.094191 -0.297771 0.025997 0.899400 -0.398313 0.178186
1493986670.438173 -0.110547 1.097597 -0.298206 0.025063 0.902717 -0.400151 0.156057
1493986670.672170 -0.109889 1.101757 -0.291749 0.025127 0.910091 -0.399959 0.105532
1493986670.704176 -0.110907 1.102852 -0.291809 0.025444 0.910635 -0.400335 0.099140
1493986670.772173 -0.110528 1.102872 -0.291429 0.025152 0.911691 -0.400640 0.087606
1493986670.904181 -0.109576 1.106190 -0.288072 0.023393 0.913182 -0.401370 0.066742
1493986671.138332 -0.104758 1.103344 -0.281100 0.020812 0.913260 -0.405759 0.029698
1493986671.172202 -0.104546 1.104233 -0.280271 0.020476 0.913624 -0.405275 0.024962
1493986671.238201 -0.102617 1.107377 -0.277923 0.020571 0.914187 -0.404500 0.014795
1493986671.372190 -0.095747 1.107293 -0.275327 0.020390 0.914308 -0.404465 -0.005827
1493986671.604177 -0.088492 1.102561 -0.272001 0.020128 0.913239 -0.404502 -0.044346
1493986671.638176 -0.086723 1.102259 -0.272337 0.020256 0.912423 -0.405666 -0.050080
1493986671.704175 -0.080430 1.102643 -0.268350 0.022789 0.910730 -0.407770 -0.061442
1493986671.838322 -0.070721 1.105751 -0.262623 0.021683 0.907866 -0.411278 -0.078482
1493986672.072176 -0.054607 1.096446 -0.253791 0.020946 0.906884 -0.411496 -0.088285
1493986672.104176 -0.052730 1.099858 -0.254846 0.019873 0.906891 -0.411476 -0.088558
1493986672.204180 -0.043155 1.097688 -0.254162 0.014458 0.906671 -0.412857 -0.085373
1493986672.472192 -0.007067 1.087766 -0.255425 0.002493 0.907861 -0.410999 -0.082841
1493986672.504189 -0.003334 1.088348 -0.256786 0.000399 0.907958 -0.411086 -0.081369
1493986672.604188 0.010200 1.084979 -0.255496 0.000684 0.908669 -0.411031 -0.073307
1493986672.872173 0.093253 1.084182 -0.268695 -0.000791 0.915125 -0.399604 -0.053501
1493986672.904184 0.103508 1.079512 -0.270430 -0.003303 0.914722 -0.400330 -0.054848
1493986673.004197 0.130834 1.078913 -0.280067 -0.005669 0.911810 -0.406587 -0.057069
1493986673.272206 0.224953 1.075901 -0.300944 -0.020024 0.903820 -0.422980 -0.061617
1493986673.304187 0.227184 1.079843 -0.305187 -0.021606 0.902594 -0.425453 -0.062027
1493986673.404195 0.265793 1.076722 -0.307755 -0.020374 0.902406 -0.425663 -0.063715
1493986673.672190 0.379522 1.081642 -0.324619 -0.025121 0.898377 -0.434729 -0.057426
1493986673.704187 0.403504 1.076615 -0.319757 -0.023876 0.898538 -0.434004 -0.060822
1493986673.804202 0.445711 1.078534 -0.318137 -0.026056 0.896076 -0.438308 -0.065235
1493986674.072175 0.579791 1.104293 -0.283112 -0.030225 0.890628 -0.441386 -0.105101
1493986674.105359 0.596723 1.106442 -0.280643 -0.032975 0.889668 -0.441718 -0.110854
1493986674.238183 0.647020 1.120328 -0.258780 -0.037155 0.883172 -0.447876 -0.134294
1493986674.472180 0.703086 1.139938 -0.213489 -0.026039 0.878832 -0.449725 -0.157235
1493986674.505356 0.708967 1.145315 -0.211093 -0.023156 0.878698 -0.450180 -0.157134
1493986674.638200 0.725102 1.159760 -0.183539 -0.019995 0.877629 -0.452394 -0.157186
1493986674.906176 0.698425 1.191927 -0.101584 -0.012397 0.877332 -0.450567 -0.164696
